Date,Primary Type,Latitude,Longitude
09/15/2023 02:00:00 PM,MOTOR VEHICLE THEFT,42.00034,-87.70094
09/15/2023 02:33:00 PM,THEFT,41.96307,-87.65598
09/15/2023 10:26:00 PM,WEAPONS VIOLATION,41.67783,-87.62051
09/16/2023 12:00:00 AM,THEFT,41.75958,-87.655014
09/15/2023 01:50:00 AM,BATTERY,41.99048,-87.692406
09/15/2023 02:08:00 AM,BURGLARY,41.927998,-87.67321
09/15/2023 09:00:00 PM,THEFT,41.919273,-87.775566
09/15/2023 02:15:00 PM,ASSAULT,41.82179,-87.601875
09/15/2023 09:15:00 PM,CRIMINAL TRESPASS,41.861763,-87.71163
09/15/2023 04:58:00 AM,DECEPTIVE PRACTICE,41.862095,-87.65755
09/06/2023 09:20:00 PM,MOTOR VEHICLE THEFT,41.761692,-87.61033
09/15/2023 12:20:00 AM,BATTERY,41.844112,-87.62845
09/15/2023 03:37:00 AM,THEFT,41.817017,-87.64331
09/15/2023 07:20:00 PM,THEFT,41.894287,-87.631195
09/15/2023 03:50:00 PM,CRIMINAL TRESPASS,41.7661,-87.57354
09/15/2023 09:00:00 PM,CRIMINAL DAMAGE,41.73189,-87.552086
09/15/2023 01:55:00 PM,THEFT,41.95811,-87.7057
09/15/2023 02:08:00 AM,BATTERY,41.890015,-87.63167
09/15/2023 07:37:00 PM,PUBLIC PEACE VIOLATION,41.7735,-87.625145
09/15/2023 08:00:00 PM,BATTERY,41.97965,-87.6808
09/15/2023 06:08:00 AM,ASSAULT,41.85679,-87.70843
09/15/2023 10:15:00 PM,NARCOTICS,41.884495,-87.74169
09/15/2023 01:38:00 AM,ROBBERY,41.81796,-87.72394
09/15/2023 11:52:00 PM,BATTERY,41.735405,-87.65576
04/05/2023 12:00:00 AM,OTHER OFFENSE,41.778862,-87.77276
09/15/2023 09:06:00 PM,WEAPONS VIOLATION,41.755573,-87.649025
09/15/2023 01:30:00 AM,THEFT,41.846565,-87.687004
09/15/2023 03:30:00 PM,BATTERY,41.91768,-87.75597
09/15/2023 07:50:00 PM,ASSAULT,41.69889,-87.62916
09/15/2023 02:00:00 PM,DECEPTIVE PRACTICE,41.882225,-87.67728
09/15/2023 02:30:00 PM,DECEPTIVE PRACTICE,41.955437,-87.67965
09/15/2023 07:20:00 PM,ASSAULT,41.75172,-87.56692
09/15/2023 03:53:00 AM,ROBBERY,41.915443,-87.71837
09/15/2023 08:05:00 AM,CRIMINAL SEXUAL ASSAULT,41.737095,-87.573
09/15/2023 03:00:00 PM,MOTOR VEHICLE THEFT,41.805096,-87.7235
09/15/2023 06:00:00 PM,ASSAULT,41.76783,-87.71597
08/31/2023 08:00:00 AM,THEFT,41.91675,-87.6703
09/15/2023 08:30:00 AM,CRIMINAL DAMAGE,41.77783,-87.61196
09/15/2023 05:30:00 AM,BURGLARY,41.947178,-87.65721
09/15/2023 09:45:00 AM,THEFT,41.972572,-87.72081
09/07/2023 12:00:00 AM,BATTERY,41.954536,-87.65122
09/15/2023 07:00:00 PM,BATTERY,41.750935,-87.62629
09/15/2023 11:00:00 PM,DECEPTIVE PRACTICE,41.865,-87.61715
09/15/2023 08:21:00 AM,CRIMINAL DAMAGE,41.740204,-87.61188
09/15/2023 12:51:00 PM,BATTERY,41.93196,-87.71306
09/15/2023 10:00:00 PM,MOTOR VEHICLE THEFT,42.007526,-87.688065
09/15/2023 06:00:00 PM,THEFT,41.778786,-87.65691
09/15/2023 02:15:00 PM,MOTOR VEHICLE THEFT,41.937214,-87.73122
09/08/2023 05:00:00 AM,THEFT,41.89328,-87.627594
09/15/2023 09:30:00 AM,CRIMINAL DAMAGE,41.79152,-87.68124
09/15/2023 01:00:00 PM,ASSAULT,41.692383,-87.64026
09/15/2023 08:25:00 AM,WEAPONS VIOLATION,41.87693,-87.73857
09/15/2023 03:30:00 PM,CRIMINAL DAMAGE,41.806213,-87.65397
09/15/2023 03:30:00 PM,THEFT,41.929443,-87.76667
09/15/2023 06:30:00 PM,THEFT,41.954617,-87.70804
09/15/2023 01:54:00 PM,ASSAULT,41.78703,-87.71159
09/15/2023 07:45:00 AM,ASSAULT,41.67161,-87.6357
09/15/2023 05:45:00 PM,MOTOR VEHICLE THEFT,41.866493,-87.69743
09/15/2023 10:01:00 PM,CRIMINAL TRESPASS,41.96954,-87.65968
09/15/2023 02:00:00 PM,BATTERY,41.976765,-87.900986
09/15/2023 05:47:00 AM,BURGLARY,41.906837,-87.72813
09/15/2023 11:00:00 PM,BATTERY,41.82121,-87.62855
08/22/2023 12:00:00 AM,DECEPTIVE PRACTICE,41.66799,-87.639175
09/15/2023 01:00:00 AM,MOTOR VEHICLE THEFT,41.87279,-87.63164
09/15/2023 01:20:00 PM,BATTERY,41.78703,-87.71159
09/15/2023 12:19:00 AM,NARCOTICS,41.780594,-87.68368
09/15/2023 05:35:00 PM,ROBBERY,41.751186,-87.61083
09/15/2023 10:00:00 AM,MOTOR VEHICLE THEFT,41.882526,-87.62438
09/15/2023 03:47:00 PM,BATTERY,41.90359,-87.68827
09/15/2023 08:40:00 PM,ASSAULT,41.966053,-87.65789
09/15/2023 02:27:00 AM,CRIMINAL DAMAGE,41.895714,-87.68962
09/15/2023 02:45:00 PM,THEFT,41.9891,-87.8099
09/15/2023 10:20:00 PM,BATTERY,41.9037,-87.64408
09/15/2023 09:15:00 AM,THEFT,41.803467,-87.74671
09/15/2023 11:46:00 AM,ASSAULT,41.664593,-87.63906
09/15/2023 04:15:00 PM,THEFT,41.939983,-87.75673
09/15/2023 01:00:00 PM,THEFT,41.97261,-87.6793
09/15/2023 11:45:00 AM,OTHER OFFENSE,41.802113,-87.6064
03/30/2023 10:23:00 AM,OTHER OFFENSE,41.879,-87.62934
09/15/2023 09:00:00 PM,MOTOR VEHICLE THEFT,41.832214,-87.62179
09/15/2023 09:15:00 PM,THEFT,41.892696,-87.62675
09/15/2023 11:30:00 PM,CRIMINAL DAMAGE,41.799503,-87.592354
09/15/2023 11:00:00 AM,MOTOR VEHICLE THEFT,41.95387,-87.71215
11/01/2014 06:00:00 AM,DECEPTIVE PRACTICE,,
09/15/2023 04:00:00 PM,THEFT,41.735,-87.66305
09/15/2023 06:55:00 PM,CRIMINAL DAMAGE,41.693565,-87.647285
09/15/2023 07:30:00 PM,THEFT,41.929405,-87.64388
09/15/2023 09:00:00 PM,BATTERY,41.8835,-87.62788
09/15/2023 08:00:00 AM,THEFT,41.687984,-87.61813
09/15/2023 12:00:00 PM,DECEPTIVE PRACTICE,41.938236,-87.83246
09/15/2023 06:40:00 PM,BATTERY,41.703865,-87.54011
09/15/2023 08:30:00 PM,THEFT,41.86503,-87.61532
09/15/2023 01:00:00 PM,BATTERY,41.921524,-87.7328
09/15/2023 03:57:00 PM,CRIMINAL TRESPASS,41.78125,-87.63265
09/15/2023 09:00:00 PM,BATTERY,41.97869,-87.839066
09/15/2023 08:30:00 AM,BATTERY,41.729584,-87.625244
09/16/2023 12:00:00 AM,ASSAULT,41.778015,-87.59806
09/15/2023 05:16:00 PM,OTHER OFFENSE,41.709408,-87.55969
09/15/2023 12:18:00 PM,THEFT,41.867207,-87.64309
09/15/2023 07:00:00 AM,MOTOR VEHICLE THEFT,41.867096,-87.7237
09/15/2023 04:43:00 PM,WEAPONS VIOLATION,41.772343,-87.65361
09/15/2023 04:20:00 PM,MOTOR VEHICLE THEFT,41.882526,-87.62438
09/15/2023 07:20:00 PM,THEFT,41.891315,-87.63112
09/12/2023 05:00:00 PM,DECEPTIVE PRACTICE,41.899605,-87.72744
08/28/2023 10:00:00 AM,DECEPTIVE PRACTICE,41.93651,-87.73293
09/15/2023 01:57:00 PM,THEFT,41.96916,-87.726845
09/15/2023 11:45:00 AM,ASSAULT,41.874416,-87.63859
09/15/2023 02:30:00 PM,ASSAULT,41.880108,-87.64731
09/15/2023 09:00:00 AM,BATTERY,41.85995,-87.73477
09/15/2023 02:00:00 PM,ROBBERY,41.877357,-87.74516
09/15/2023 10:33:00 PM,BATTERY,41.81476,-87.694405
09/15/2023 10:04:00 AM,THEFT,41.882393,-87.627846
08/16/2023 12:00:00 PM,THEFT,41.93651,-87.73293
03/08/2023 12:01:00 AM,OTHER OFFENSE,41.903946,-87.71948
09/15/2023 11:15:00 AM,OTHER OFFENSE,41.963806,-87.67404
09/15/2023 11:15:00 AM,BATTERY,41.79722,-87.664665
09/15/2023 11:20:00 AM,ASSAULT,41.889454,-87.628
09/15/2023 08:30:00 PM,CRIMINAL DAMAGE,41.864525,-87.709785
08/27/2023 05:00:00 PM,BATTERY,41.745564,-87.70594
09/15/2023 06:00:00 AM,THEFT,41.78958,-87.67053
09/15/2023 05:00:00 PM,CRIMINAL TRESPASS,42.01835,-87.702934
09/15/2023 07:10:00 PM,CRIMINAL DAMAGE,41.99004,-87.65892
09/15/2023 09:50:00 PM,CRIMINAL DAMAGE,41.780792,-87.63807
09/15/2023 01:00:00 PM,MOTOR VEHICLE THEFT,41.974106,-87.65128
09/15/2023 05:30:00 PM,MOTOR VEHICLE THEFT,41.757023,-87.558075
09/15/2023 10:00:00 AM,BURGLARY,41.965073,-87.710815
09/15/2023 07:15:00 PM,THEFT,41.90824,-87.67824
09/15/2023 08:40:00 AM,CRIMINAL DAMAGE,41.969826,-87.65764
09/15/2023 04:15:00 PM,BATTERY,41.8995,-87.754486
09/15/2023 04:30:00 PM,THEFT,41.757896,-87.590775
09/15/2023 04:22:00 PM,OTHER OFFENSE,41.961792,-87.6535
09/15/2023 06:00:00 PM,CRIMINAL TRESPASS,41.944138,-87.75993
09/15/2023 09:00:00 PM,MOTOR VEHICLE THEFT,41.797348,-87.6744
09/15/2023 11:05:00 PM,ROBBERY,41.93135,-87.71015
09/15/2023 09:45:00 PM,BATTERY,41.9037,-87.64408
05/08/2023 10:05:00 AM,NARCOTICS,41.86818,-87.709274
09/15/2023 03:40:00 PM,ROBBERY,41.875328,-87.70596
09/15/2023 07:50:00 AM,ASSAULT,41.802666,-87.65388
09/15/2023 03:06:00 AM,THEFT,41.987392,-87.78191
08/14/2023 11:00:00 AM,DECEPTIVE PRACTICE,42.009087,-87.69017
09/15/2023 12:03:00 AM,OTHER OFFENSE,41.88663,-87.65999
09/15/2023 02:33:00 AM,ASSAULT,41.878025,-87.721855
09/15/2023 05:45:00 PM,THEFT,41.86854,-87.63924
09/15/2023 08:00:00 PM,CRIMINAL DAMAGE,41.844315,-87.71998
09/15/2023 05:00:00 PM,THEFT,41.89085,-87.675446
09/15/2023 11:50:00 PM,BATTERY,41.863815,-87.618744
09/15/2023 01:30:00 AM,ASSAULT,41.743504,-87.60502
09/15/2023 08:00:00 PM,OTHER OFFENSE,41.658424,-87.55198
09/15/2023 09:35:00 PM,THEFT,41.853836,-87.63281
09/15/2023 08:15:00 AM,CRIMINAL DAMAGE,41.8734,-87.71078
09/15/2023 06:00:00 PM,BATTERY,41.88066,-87.731186
09/12/2023 11:00:00 AM,CRIMINAL DAMAGE,41.860558,-87.62567
09/15/2023 09:30:00 PM,THEFT,41.90393,-87.629395
09/15/2023 09:54:00 PM,MOTOR VEHICLE THEFT,41.792934,-87.619896
07/20/2023 12:00:00 AM,CRIMINAL DAMAGE,41.93799,-87.80839
09/15/2023 03:45:00 PM,BATTERY,41.877228,-87.714615
09/15/2023 12:00:00 PM,CRIMINAL DAMAGE,41.890945,-87.623474
09/15/2023 06:29:00 PM,DECEPTIVE PRACTICE,41.867252,-87.639595
09/15/2023 03:40:00 PM,CRIMINAL DAMAGE,41.704544,-87.52813
09/15/2023 03:30:00 AM,BURGLARY,41.86939,-87.6586
09/15/2023 10:30:00 AM,THEFT,41.771797,-87.694916
03/26/2007 12:01:00 AM,DECEPTIVE PRACTICE,,
09/15/2023 06:50:00 PM,BATTERY,41.89788,-87.721275
09/15/2023 06:30:00 PM,CRIMINAL DAMAGE,41.953583,-87.73355
09/05/2023 12:00:00 AM,THEFT,41.89806,-87.723724
09/15/2023 07:25:00 PM,WEAPONS VIOLATION,41.90439,-87.64169
09/15/2023 08:00:00 AM,ASSAULT,41.94002,-87.69924
09/15/2023 07:00:00 PM,OTHER OFFENSE,41.789204,-87.70344
09/15/2023 07:00:00 PM,MOTOR VEHICLE THEFT,41.931717,-87.801704
09/15/2023 11:30:00 PM,BATTERY,41.920654,-87.6583
09/15/2023 10:25:00 AM,ASSAULT,41.790394,-87.620735
09/15/2023 11:18:00 AM,BATTERY,41.954884,-87.66907
09/15/2023 02:00:00 AM,BURGLARY,41.723984,-87.604515
09/15/2023 10:00:00 PM,CRIMINAL DAMAGE,41.790607,-87.5867
09/15/2023 08:56:00 AM,THEFT,41.94032,-87.64441
12/19/2023 09:00:00 PM,THEFT,,
09/15/2023 12:10:00 PM,BATTERY,41.9974,-87.783165
09/15/2023 07:30:00 AM,THEFT,41.88762,-87.6188
09/15/2023 09:00:00 PM,THEFT,41.96793,-87.649284
09/15/2023 05:16:00 AM,BATTERY,41.985123,-87.66936
09/15/2023 12:12:00 PM,DECEPTIVE PRACTICE,41.92046,-87.67083
08/01/2017 12:00:00 AM,DECEPTIVE PRACTICE,,
09/15/2023 05:30:00 PM,MOTOR VEHICLE THEFT,41.882526,-87.62438
09/15/2023 03:15:00 AM,BATTERY,41.880188,-87.76853
09/13/2023 12:00:00 AM,THEFT,41.894085,-87.677666
09/15/2023 06:00:00 PM,BATTERY,41.88072,-87.72641
09/15/2023 06:45:00 PM,THEFT,41.772972,-87.64461
09/15/2023 03:00:00 AM,CRIMINAL TRESPASS,42.01612,-87.664
09/15/2023 01:30:00 PM,THEFT,41.81588,-87.63356
09/15/2023 06:25:00 PM,BATTERY,41.85376,-87.666046
09/15/2023 09:43:00 AM,ASSAULT,41.8848,-87.75401
09/15/2023 08:14:00 PM,ASSAULT,41.96853,-87.69886
09/07/2023 03:00:00 PM,BURGLARY,41.777905,-87.59301
09/15/2023 01:30:00 PM,ASSAULT,41.91623,-87.721634
09/15/2023 02:00:00 PM,THEFT,41.77834,-87.703125
09/15/2023 05:29:00 PM,THEFT,41.72239,-87.58163
09/15/2023 08:15:00 PM,MOTOR VEHICLE THEFT,41.966793,-87.72921
09/15/2023 03:56:00 AM,ROBBERY,41.924248,-87.745636
09/15/2023 07:15:00 AM,CRIMINAL DAMAGE,41.932068,-87.701675
09/15/2023 04:00:00 PM,THEFT,41.823193,-87.62321
09/15/2023 09:00:00 PM,MOTOR VEHICLE THEFT,41.816536,-87.69446
09/15/2023 12:15:00 PM,ROBBERY,41.905525,-87.63931
09/15/2023 03:47:00 PM,THEFT,41.886013,-87.62951
09/15/2023 07:15:00 PM,THEFT,41.975098,-87.64703
09/15/2023 11:41:00 PM,CRIMINAL DAMAGE,41.772682,-87.63189
09/15/2023 12:15:00 AM,WEAPONS VIOLATION,41.851788,-87.70364
09/15/2023 09:40:00 PM,PUBLIC PEACE VIOLATION,41.888077,-87.62558
09/15/2023 03:00:00 PM,DECEPTIVE PRACTICE,41.898426,-87.621445
09/15/2023 03:00:00 AM,OTHER OFFENSE,41.92508,-87.75453
09/15/2023 12:18:00 PM,ASSAULT,41.910107,-87.70768
09/15/2023 11:26:00 AM,NARCOTICS,41.879997,-87.76182
09/15/2023 07:15:00 PM,BATTERY,41.805153,-87.62273
09/15/2023 11:15:00 PM,ROBBERY,41.87888,-87.63958
09/15/2023 04:20:00 PM,CRIMINAL DAMAGE,41.78158,-87.60433
08/29/2023 12:01:00 AM,THEFT,41.990494,-87.65683
08/20/2019 11:50:00 AM,DECEPTIVE PRACTICE,,
09/15/2023 09:06:00 PM,ROBBERY,41.78955,-87.62914
09/15/2023 12:00:00 PM,BATTERY,41.934505,-87.64421
09/15/2023 11:15:00 PM,ROBBERY,41.87884,-87.63958
08/01/2023 12:00:00 AM,THEFT,41.72948,-87.59573
09/15/2023 12:40:00 AM,BATTERY,41.87677,-87.746315
09/15/2023 05:00:00 PM,OTHER OFFENSE,41.92699,-87.74756
09/15/2023 07:12:00 PM,THEFT,41.932144,-87.76627
09/15/2023 11:30:00 PM,ASSAULT,41.9491,-87.73383
09/15/2023 09:00:00 PM,ASSAULT,41.706566,-87.67013
09/15/2023 02:00:00 PM,OTHER OFFENSE,41.82121,-87.62855
09/15/2023 11:00:00 PM,BATTERY,41.897346,-87.7108
03/31/2023 08:00:00 AM,OTHER OFFENSE,41.8737,-87.704704
09/15/2023 01:48:00 AM,WEAPONS VIOLATION,41.88321,-87.68649
09/15/2023 10:10:00 PM,CRIMINAL DAMAGE,41.945423,-87.652664
09/15/2023 12:10:00 AM,ROBBERY,41.921185,-87.77197
09/15/2023 11:30:00 AM,MOTOR VEHICLE THEFT,41.882526,-87.62438
09/15/2023 05:00:00 PM,THEFT,41.859493,-87.64093
06/26/2016 11:10:00 AM,DECEPTIVE PRACTICE,,
09/15/2023 06:23:00 PM,MOTOR VEHICLE THEFT,41.645817,-87.5425
09/15/2023 12:18:00 PM,ROBBERY,41.90423,-87.6378
09/15/2023 05:30:00 PM,ASSAULT,41.91768,-87.75597
09/15/2023 06:58:00 PM,BATTERY,41.87877,-87.734
09/15/2023 08:20:00 PM,CRIMINAL DAMAGE,41.747944,-87.65731
09/15/2023 08:15:00 PM,CRIMINAL DAMAGE,41.977226,-87.655014
09/15/2023 03:50:00 AM,ROBBERY,41.85822,-87.64381
09/15/2023 03:30:00 PM,THEFT,41.867012,-87.625824
09/15/2023 12:57:00 AM,SEX OFFENSE,41.75072,-87.60153
09/15/2023 10:00:00 AM,THEFT,41.746212,-87.63541
09/15/2023 03:00:00 PM,CRIMINAL DAMAGE,41.879135,-87.626114
09/15/2023 10:00:00 PM,BATTERY,41.905914,-87.75249
09/15/2023 09:30:00 AM,OTHER OFFENSE,41.890778,-87.63458
09/15/2023 08:30:00 PM,BATTERY,41.986908,-87.80834
09/15/2023 01:00:00 AM,BATTERY,41.881836,-87.743614
09/15/2023 06:30:00 PM,MOTOR VEHICLE THEFT,41.85457,-87.65189
09/15/2023 09:45:00 AM,THEFT,41.912365,-87.74677
09/15/2023 11:49:00 PM,MOTOR VEHICLE THEFT,41.955467,-87.75149
09/15/2023 02:15:00 PM,BATTERY,41.78044,-87.60354
09/15/2023 08:30:00 PM,CRIMINAL DAMAGE,41.765713,-87.56895
09/15/2023 07:00:00 PM,CRIMINAL DAMAGE,41.997414,-87.70777
08/22/2023 10:00:00 AM,DECEPTIVE PRACTICE,42.000217,-87.70704
09/15/2023 10:30:00 AM,THEFT,41.92516,-87.73169
09/15/2023 01:40:00 PM,BATTERY,41.87074,-87.72378
09/15/2023 10:00:00 PM,CRIMINAL DAMAGE,41.9132,-87.65123
09/15/2023 07:02:00 AM,BURGLARY,41.944786,-87.65426
09/15/2023 10:49:00 AM,OTHER OFFENSE,41.945084,-87.67449
09/15/2023 09:10:00 AM,DECEPTIVE PRACTICE,41.791645,-87.64752
09/15/2023 07:30:00 AM,BATTERY,41.99409,-87.92634
09/16/2023 12:00:00 AM,CRIMINAL DAMAGE,41.89044,-87.767784
09/15/2023 08:46:00 AM,CRIMINAL DAMAGE,41.94047,-87.679306
09/14/2023 12:00:00 PM,DECEPTIVE PRACTICE,41.786026,-87.65831
09/09/2023 10:14:00 AM,THEFT,41.88189,-87.72184
09/15/2023 09:40:00 AM,BATTERY,41.820293,-87.6285
09/15/2023 08:11:00 PM,BATTERY,41.76644,-87.64809
09/01/2023 10:00:00 AM,MOTOR VEHICLE THEFT,41.87754,-87.68699
09/15/2023 02:00:00 AM,THEFT,41.765446,-87.62691
09/15/2023 04:30:00 AM,ASSAULT,41.871986,-87.69464
09/15/2023 06:00:00 PM,BATTERY,41.99966,-87.68302
09/15/2023 02:00:00 AM,ROBBERY,41.77859,-87.728325
08/09/2023 12:00:00 PM,DECEPTIVE PRACTICE,42.00853,-87.69623
09/15/2023 05:40:00 PM,ASSAULT,41.877563,-87.68502
09/15/2023 04:00:00 AM,THEFT,41.87939,-87.63326
09/15/2023 04:49:00 PM,THEFT,41.883476,-87.62788
09/15/2023 08:27:00 PM,CRIMINAL DAMAGE,41.716976,-87.65398
09/15/2023 07:00:00 PM,THEFT,41.845062,-87.64523
09/15/2023 02:28:00 PM,WEAPONS VIOLATION,41.81832,-87.62511
09/15/2023 01:41:00 AM,BATTERY,41.721104,-87.62622
09/15/2023 08:00:00 AM,THEFT,41.756084,-87.6102
09/15/2023 02:30:00 PM,CRIMINAL TRESPASS,41.73963,-87.61299
09/15/2023 11:04:00 PM,BATTERY,42.018105,-87.68897
09/15/2023 01:19:00 PM,MOTOR VEHICLE THEFT,41.729534,-87.65681
09/15/2023 02:40:00 AM,THEFT,41.895557,-87.705894
09/15/2023 05:00:00 AM,MOTOR VEHICLE THEFT,41.87927,-87.69471
09/15/2023 06:59:00 AM,ASSAULT,41.765327,-87.60189
09/15/2023 02:00:00 AM,ROBBERY,41.799377,-87.64164
09/15/2023 01:09:00 AM,WEAPONS VIOLATION,41.873806,-87.69453
09/15/2023 09:00:00 PM,ROBBERY,41.8734,-87.71078
09/15/2023 04:54:00 PM,DECEPTIVE PRACTICE,41.794323,-87.64396
09/15/2023 11:10:00 AM,BATTERY,41.703773,-87.52564
09/15/2023 05:25:00 AM,ROBBERY,41.906616,-87.69268
09/08/2023 12:01:00 AM,MOTOR VEHICLE THEFT,41.85679,-87.70843
09/15/2023 09:31:00 PM,WEAPONS VIOLATION,41.88829,-87.62375
09/15/2023 12:15:00 AM,BATTERY,41.987057,-87.70178
09/15/2023 07:00:00 PM,CRIMINAL DAMAGE,41.754593,-87.74153
09/15/2023 10:45:00 PM,BATTERY,41.891582,-87.63454
09/15/2023 06:00:00 PM,CRIMINAL DAMAGE,41.790325,-87.61587
09/15/2023 01:30:00 PM,CRIMINAL DAMAGE,41.75611,-87.58343
09/15/2023 11:28:00 AM,THEFT,41.86854,-87.63924
09/11/2023 09:00:00 AM,DECEPTIVE PRACTICE,41.89759,-87.68526
09/15/2023 12:53:00 PM,THEFT,41.921906,-87.64264
09/15/2023 01:00:00 PM,CRIMINAL DAMAGE,41.727528,-87.56209
09/15/2023 10:00:00 AM,OTHER OFFENSE,41.935223,-87.71965
01/01/2018 12:00:00 AM,OFFENSE INVOLVING CHILDREN,,
09/15/2023 12:25:00 PM,THEFT,41.789284,-87.80015
09/15/2023 09:08:00 AM,MOTOR VEHICLE THEFT,41.81474,-87.72385
09/15/2023 09:30:00 AM,BATTERY,41.797287,-87.65981
09/15/2023 04:00:00 PM,MOTOR VEHICLE THEFT,41.861393,-87.62569
09/15/2023 11:00:00 PM,MOTOR VEHICLE THEFT,41.90352,-87.694435
09/15/2023 04:30:00 AM,ROBBERY,41.911537,-87.7753
09/15/2023 10:00:00 PM,MOTOR VEHICLE THEFT,41.6901,-87.66049
09/15/2023 04:19:00 PM,ASSAULT,41.683876,-87.53405
09/15/2023 03:16:00 PM,THEFT,41.89601,-87.62428
09/15/2023 11:34:00 AM,ROBBERY,41.910583,-87.72636
09/15/2023 05:30:00 PM,OTHER OFFENSE,41.90909,-87.71532
09/15/2023 01:00:00 AM,OTHER OFFENSE,41.702026,-87.56398
09/15/2023 02:00:00 PM,MOTOR VEHICLE THEFT,41.905823,-87.6639
09/15/2023 02:45:00 AM,ROBBERY,41.890377,-87.62802
09/15/2023 03:20:00 PM,ROBBERY,41.6778,-87.64288
09/15/2023 08:44:00 PM,ASSAULT,41.685154,-87.63664
10/01/2021 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,,
09/15/2023 10:20:00 PM,WEAPONS VIOLATION,41.768707,-87.653496
09/15/2023 12:17:00 AM,BATTERY,41.827385,-87.624016
09/15/2023 11:09:00 AM,CONCEALED CARRY LICENSE VIOLATION,41.879723,-87.728775
09/15/2023 06:50:00 PM,MOTOR VEHICLE THEFT,42.01026,-87.670815
09/15/2023 12:30:00 PM,SEX OFFENSE,41.922905,-87.74627
09/15/2023 03:25:00 AM,BATTERY,41.80326,-87.74548
01/04/2023 12:00:00 AM,DECEPTIVE PRACTICE,41.93692,-87.66482
09/15/2023 02:57:00 AM,BATTERY,41.753586,-87.563194
09/15/2023 06:30:00 PM,CRIMINAL DAMAGE,41.758537,-87.58613
09/15/2023 03:00:00 PM,NARCOTICS,41.858593,-87.62721
09/15/2023 01:45:00 PM,THEFT,41.912052,-87.736176
09/15/2023 12:25:00 AM,MOTOR VEHICLE THEFT,41.892914,-87.72533
09/15/2023 03:30:00 PM,MOTOR VEHICLE THEFT,41.894173,-87.70773
09/15/2023 07:22:00 PM,CRIMINAL DAMAGE,41.742077,-87.55516
09/15/2023 06:30:00 PM,THEFT,41.9075,-87.67738
09/15/2023 10:00:00 PM,BATTERY,41.748844,-87.603905
09/15/2023 01:50:00 PM,BATTERY,41.723637,-87.662735
09/15/2023 12:00:00 PM,THEFT,41.84081,-87.63904
09/15/2023 03:50:00 PM,ASSAULT,41.91706,-87.68739
09/15/2023 01:30:00 PM,CRIMINAL DAMAGE,41.75611,-87.58343
09/15/2023 06:28:00 PM,BATTERY,41.769726,-87.67244
09/15/2023 02:20:00 AM,BURGLARY,41.939114,-87.72565
09/15/2023 08:00:00 AM,MOTOR VEHICLE THEFT,41.740093,-87.63938
09/15/2023 03:30:00 PM,BATTERY,41.811687,-87.669914
09/15/2023 09:07:00 AM,CRIMINAL DAMAGE,41.886967,-87.648674
09/15/2023 09:30:00 AM,MOTOR VEHICLE THEFT,41.72147,-87.64237
07/01/2023 12:00:00 PM,DECEPTIVE PRACTICE,41.97596,-87.82257
09/15/2023 11:00:00 AM,ROBBERY,41.85622,-87.62389
09/15/2023 09:25:00 PM,CRIMINAL DAMAGE,41.740395,-87.557556
09/15/2023 07:00:00 PM,CRIMINAL SEXUAL ASSAULT,41.78738,-87.69728
09/15/2023 03:28:00 PM,BATTERY,41.79707,-87.66345
09/15/2023 06:00:00 AM,DECEPTIVE PRACTICE,41.768997,-87.73105
09/15/2023 07:10:00 AM,ASSAULT,41.81069,-87.68393
09/15/2023 03:10:00 PM,WEAPONS VIOLATION,41.721657,-87.628975
09/15/2023 10:20:00 PM,BATTERY,41.76244,-87.71103
09/15/2023 08:45:00 PM,CRIMINAL DAMAGE,41.785027,-87.61445
09/15/2023 10:30:00 PM,MOTOR VEHICLE THEFT,41.783028,-87.61569
09/09/2023 08:00:00 AM,ASSAULT,41.79459,-87.7232
09/15/2023 07:22:00 PM,THEFT,41.918156,-87.650154
09/15/2023 10:00:00 AM,BATTERY,41.953934,-87.70588
09/15/2023 03:29:00 PM,OTHER OFFENSE,42.01553,-87.707344
09/15/2023 11:00:00 PM,BATTERY,41.834133,-87.72185
07/06/2023 12:00:00 PM,DECEPTIVE PRACTICE,41.946934,-87.75547
09/15/2023 07:20:00 AM,ASSAULT,41.901596,-87.677216
09/15/2023 04:37:00 PM,INTERFERENCE WITH PUBLIC OFFICER,41.746944,-87.60512
07/25/2023 12:00:00 PM,DECEPTIVE PRACTICE,41.9931,-87.78035
09/15/2023 04:41:00 PM,CRIMINAL DAMAGE,41.79836,-87.70982
09/15/2023 10:46:00 AM,BURGLARY,41.960262,-87.70332
09/15/2023 11:35:00 AM,ASSAULT,41.707268,-87.54012
09/15/2023 11:04:00 AM,THEFT,41.882393,-87.627846
09/15/2023 10:52:00 AM,THEFT,41.809532,-87.6735
09/15/2023 03:45:00 PM,ASSAULT,41.95354,-87.737114
09/15/2023 06:30:00 PM,THEFT,41.79149,-87.801506
09/15/2023 09:30:00 AM,CRIMINAL DAMAGE,41.920845,-87.7878
09/15/2023 11:00:00 PM,CRIMINAL DAMAGE,41.961838,-87.71071
09/15/2023 07:30:00 PM,ROBBERY,41.80547,-87.5861
09/15/2023 08:00:00 PM,MOTOR VEHICLE THEFT,41.926746,-87.64273
09/15/2023 12:40:00 PM,THEFT,41.926403,-87.792885
